legacy_source,legacy_target,legacy_edge_type,legacy_source_type,legacy_target_type,action,new_source,new_target,new_predicate,reason
note:杜松子,product:HOMERSP6::奥费恩固体香膏,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:杜松子,product:ORPHEON2022::奥费恩淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:杜松子,product:SOLIDPERFUME7::奥费恩香膏补充装,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柏树,product:EDPTAMDAOP75C::谭道淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柏树,product:EDTTAMDAO::谭道淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柚子,product:EDTOYEDO::东京淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柠檬,product:EDPROSEROC100::沙漠玫瑰淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柠檬,product:EDTHESP100V1::海丝佩拉蒂淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柠檬桉,product:BODYSUM26MILK200::柠檬草与天竺葵香调晒后身体凝乳（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柠檬桉,product:BODYSUM26SGEL200::柠檬草与天竺葵香调洁肤露（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柠檬草,product:BODYSUM26MILK200::柠檬草与天竺葵香调晒后身体凝乳（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:柠檬草,product:BODYSUM26SGEL200::柠檬草与天竺葵香调洁肤露（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:BODYLOTIONS1::杜桑香氛润肤乳,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:BODYOIL::杜桑柔肤沐浴油,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:BODYSUM26MILK200::柠檬草与天竺葵香调晒后身体凝乳（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:BODYSUM26SGEL200::柠檬草与天竺葵香调洁肤露（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:CANDLEPCA004::曼妙庄园,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:CANDLEPCA004::曼妙庄园香氛蜡烛补充装,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:EDPDOSONP75C::杜桑淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:EDTDOSON::杜桑淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:EDTNERO100V1::橙花香调淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:EDTSENS::感官之水淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:HAIRMIST2::感官之水发香喷雾,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:HAIRMIST4::杜桑发香喷雾,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:HANDCRE2::杜桑护手霜,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:HOMEHGFOCARB2H::感官之水香氛皂,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:HOMEHGFOCARB2P::杜桑香氛皂,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:HOMERSP5::杜桑固体香膏,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花,product:SOLIDPERFUME6::杜桑香膏补充装,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花油,product:BODYSUM26MILK200::柠檬草与天竺葵香调晒后身体凝乳（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:橙花油,product:BODYSUM26SGEL200::柠檬草与天竺葵香调洁肤露（限量版）,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:檀香,product:EDP34BEDP75::圣日尔曼大道34号淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:檀香,product:EDPBOISCOR100::暖木之息淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:檀香,product:EDPTAMDAOP75C::谭道淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:檀香,product:EDTTAMDAO::谭道淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:水仙,product:EDTOLENE::奥利恩淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:永生花,product:EDPNABATIP75C::天堂花园之水淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:永生花,product:EDTHESP100V1::海丝佩拉蒂淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:没药,product:EDTTROIS100V1::三重水淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:波旁玫瑰,product:EDPCORAIL100::暗影珊瑚淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:洋甘菊,product:EDPROSEP75C::玫瑰香调淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:洋蓟,product:EDPROSEP75C::玫瑰香调淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:海地香根草,product:EDPVETYP75C::维堤里欧淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:海地香根草,product:EDTVETY::维堤里欧淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:焚香,product:EDPDUELLEP75C::杜耶尔淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:焚香,product:EDTTROIS100V1::三重水淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:焦土香精,product:CANDLEPCA002::流金大地香氛蜡烛补充装,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:爪哇香根草,product:EDPVETYP75C::维堤里欧淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:爪哇香根草,product:EDTVETY::维堤里欧淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玉兰,product:EDTFLEUR::肌肤之花淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰,product:BODYOMBBGEL::影中之水香氛洁肤露,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰,product:BODYOMBBLOTION::影中之水香氛润肤乳,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰,product:EDPCAPITAP75C::巴黎之水淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰,product:EDT34B::圣日尔曼大道34号淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰,product:HAIRMIST1::巴黎之水发香喷雾,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰,product:HANDCRE3::巴黎之水护手霜,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰浆果,product:EDPCAPITAP75C::巴黎之水淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:玫瑰醚,product:EDPMINTP75C::曼特淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:琥珀,product:EDT34B::圣日尔曼大道34号淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:琥珀木质香,product:EDPPREM06100::宝石之眼淡香精,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:生姜,product:EDTEAU100V1::永恒之水淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白小苍兰,product:EDTOFRESIA100V1::小苍兰香调淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白松香,product:EDTLIERRE::利埃尔淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白茶香精,product:CANDLEPCA005::时光幽谷,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白茶香精,product:CANDLEPCA005::时光幽谷香氛蜡烛补充装,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白陶土香精,product:CANDLEPCA002::流金大地,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白麝香,product:BODYGEL4::纸上洁肤露,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白麝香,product:EDTPAPIER::纸上淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:白麝香,product:HAIRMIST6::纸上发香喷雾,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note:百里香,product:EDTOYEDO::东京淡香水,HAS_PRODUCT,NoteIngredient,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
